# Number, X_IMAGE, Y_IMAGE, MAG_AUTO, MAGGER_AUTO, FLAGS, FLAGS_WEIGHT, FWHM_IMAGE, BACKGROUND, ALPHA_J2000, DELTA_J2000
1246,546.0227,1445.9794,-6.556563,0.08657314,0,0,1.6259226,81.98091,57.60640283501323,23.585331957979747
1247,9334.89,1444.4398,-6.706691,0.09592986,0,0,2.1002262,89.440544,56.12260339743686,23.584956785970075
1248,5685943,1449.7507,-8.465854,0.029378343,0,0,1.7606233,96.43127,56.73863402181751,23.587546082701486
1249,3480.8164,1450.9137,-8.671214,0.025492815,0,0,1.7098287,86.309944,57.11094094849892,23.58761673654536
1250,4956.1196,2037635,-18.082792,0.00028451686,4,0,66.125145,111.43102,56.86184327080635,23.67856949476523
1251,3741.1152,1449.9325,-8.860918,0.022518203,0,0,1.7212977,86.98111,57.06699304305415,23.587524007294586
1252,6012659,1453.2065,-6.980238,0.08039966,0,0,1.6345636,99.21365,56.68347169344727,23.58802151366016
1253,5229.1777,1452.9326,-8.714264,0.024931217,0,0,1.6500494,93.45364,56.815752623879504,23.5880886161119
1254,562.8981,1455.8285,-8.8009405,0.023178263,0,0,1.5885786,81.98825,57.60356269792235,23.58686898365519
1255,8542.73,1456.5902,-8.2638235,0.034400124,0,0,1.767515,89.964096,56.25632009920011,23.587426727863484
1256,1004.52905,1460.0164,-6.6791654,0.09178505,0,0,1.601547,82.630806,57.52901228870175,23.58784490434878
1257,5633546,1465.2351,-9.07017,0.020463249,0,0,1.6082673,95.332085,56.747478119591946,23.589949580950794
1258,1207969,1467.5962,-10.229549,0.010853744,0,0,1.5879923,83.395035,57.49467337583787,23.589156755300795
1259,6008115,1476.4858,-10.692397,0.008610348,0,0,1.7713412,99.667114,56.68423346476625,23.591624325168592
1260,4893.0757,1462.3052,-8.19292,0.034268927,0,0,1.9439042,96.191666,56.87249942091373,23.58955142804115
1261,2736.4038,1467.4895,-9.740283,0.014161968,0,0,4.776716,84.89169,57.23662968328816,23.58994418419037
1262,4804.8022,1460.6405,-6.8696594,0.08268631,0,0,2.0549028,98.406555,56.88740350041135,23.589293762327127
1263,2123.1404,1463.2919,-8.479467,0.028211065,0,0,1.8522607,84.56052,57.34016610695729,23.589023347435504
1264,8452652,1466.5819,-8.707335,0.026248982,0,0,1.6509871,90.09855,56.27151978704196,23.589032458204535
1265,1855.9525,1478.2313,-10.702235,0.008575111,0,0,1.7901257,84.347755,57.385284094129304,23.591195077347574
1266,9340357,1468.7644,-9.040615,0.0209303,0,0,1.8662856,89.50363,56.12165809718111,23.588715593633424
1267,4317992,1466.3625,-8.451201,0.029607434,0,0,1.735885,89.56509,56.96959694071869,23.59015300815018
1268,2630.5151,1466.3181,-7.276841,0.064689815,0,0,1.6841602,84.97406,57.254506787160935,23.589720988086565
1269,418.4308,1466895,-8.447175,0.02878908,0,0,1.5548996,80.95697,57.627960324493294,23.58846607814116
1270,692.45135,1473.7095,-9.412187,0.017074402,0,0,1.691197,82.20319,57.58170760786663,23.58973530471384
1271,9133974,1471.7417,-8.330953,0.03495274,0,0,1.8638887,89.353966,56.156495874608915,23.589341220149503
1272,5186.5117,1503.8671,-13.003065,0.002855128,0,0,1.827467,94.054855,56.822952896430586,23.595972175503036
1273,9481415,1469.7195,-8.859003,0.04381242,1,2,10.485292,91.08916,56.09784512485721,23.588746112201786
1274,2777.1516,1472.3958,-8.543075,0.028368358,0,0,1.8587728,84.833435,57.22975210272589,23.590718889983467
1275,9278084,1480.1367,-9.983229,0.012424987,0,0,1.6809845,89.359146,56.132160524012654,23.590525614130556
1276,7756846,1488412,-11.497897,0.005829702,0,0,1.6007239,91.99273,56.388976717274,23.59282254667383
1277,2787.8508,1470.7034,-7.9557085,0.040569577,0,0,1.6241401,84.8113,57.227944974763,23.59046110030594
1278,1667.6055,1472.8243,-8.7928915,0.024222704,0,0,1.7413551,84.06818,57.417079078385214,23.59025221987583
1279,7835.9585,1482.7556,-10.455562,0.009718563,0,0,1.6719542,91.32152,56.37562336459598,23.591904945728185
1280,2633485,1474.0647,-7.475235,0.06275911,0,0,1.783637,84.97233,57.25400883768802,23.59092076279756
1281,1363.7804,1473.7817,-7.2135563,0.07455002,0,0,1.7892914,83.77102,57.46837328897886,23.590215230231994
1282,2437172,1471.5984,-6.757803,0.0918106,0,0,1.7814134,85.48265,57.28715206080712,23.590456082712876
1283,5155798,1480.3389,-9.404158,0.016982934,0,0,1.7353433,94.10643,56.82814029588646,23.592333555721197
1284,991.6007,1487.3279,-10.526579,0.009306425,0,0,1.8244691,82.878204,57.53121626889069,23.592061290458847
1285,3715.1973,1473.5271,-7.446786,0.05847205,0,0,2.0558083,87.078896,57.07137439208371,23.591169326603943
1286,1502.2277,1477.4246,-7.6451373,0.052370366,0,0,1.8155632,84.10268,57.44500238234723,23.590865279457883
1287,4576991,1483948,-9.744729,0.013936183,0,0,1.608767,95.247635,56.92586833268579,23.59289317801955
1288,3282512,1480.8538,-8.947802,0.022016928,0,0,1.4657615,86.01527,57.144431152935255,23.592195848946336
1289,3812733,1483.6448,-10.043804,0.011886863,0,0,1.5869809,87.308205,57.05490854521425,23.59275419357443
1290,7206.6562,1477.89,-7.1422653,0.068479344,0,0,1.9238114,95.20189,56.4818731950208,23.591458320548647
1291,9137169,1478891,-7.892237,0.042927176,0,0,1.836522,89.38419,56.155950334005865,23.590444800681922
1292,5447.6973,1477.5148,-7.464068,0.05320358,0,0,1.7849036,94.61817,56.77885528697118,23.59187280783009
1293,2998.7502,1478.4851,-7.055304,0.07448272,0,0,1.5252976,85.156425,57.1923404866205,23.591740602184494
1294,1375.8176,1495715,-10.18171,0.011222602,0,0,1.6975546,83.86349,57.466356632206995,23.59361631810161
1295,601.6589,1490.78,-9.080306,0.020352136,0,0,1.689327,81.87322,57.59704962576652,23.592306626481562
1296,1404.6001,1491487,-7.827414,0.044393815,0,0,1.7041329,84.01776,57.46149433634028,23.592980381724058
1297,5456.9106,1492.6058,-8.6457815,0.025679938,0,0,1.6507549,94.65436,56.777297867435585,23.594206753784665
1298,433.70242,1490.8677,-7.1942673,0.07106817,0,0,1.3116971,81.024956,57.62540382833664,23.59218726470999
1299,9299217,1495.9923,-8.839862,0.02394452,0,0,1.7448556,89.46459,56.12857854731748,23.592961573679478
1300,316.48544,1495.7074,-9.064346,0.020666234,0,0,1.5609745,81.925995,57.645196444819064,23.592840214627252
1301,8067267,1501.8058,-8.785115,0.024785211,0,0,1.6151992,91.00975,56.33655908845163,23.594721633691456
1302,1882.8451,1499.7584,-8.927228,0.022428503,0,0,1.5615451,84.510735,57.38075681322175,23.594540377238413
1303,990.9375,1502.4232,-9.47328,0.016388986,0,0,1.8827314,83.035065,57.531340089593115,23.5943963004613
1304,5072982,1498.1232,-7.090646,0.073536195,0,0,1.6958977,94.81101,56.84212242324059,23.595089138721786
1305,1626.1661,1501.3151,-7.358522,0.056366622,0,0,1.8442575,84.152596,57.42409386238068,23.59463597484489
1306,7013715,1502.1714,-7.1413507,0.06852493,0,0,1.7963543,98.68373,56.51443794585451,23.59529456434611
1307,7434.4614,1541.4186,-13.690309,0.0020682453,0,0,1.8953965,95.39741,56.44337849956326,23.601184994342162
1308,5657631,1509.6584,-8.392414,0.030852994,0,0,1.763437,95.526634,56.74340438342573,23.596819481211284
1309,5624.5166,1519.0774,-10.676829,0.008632592,0,0,1.6466606,95.20113,56.74899416693754,23.598281570302817
1310,4428274,1522.0199,-10.54534,0.009277907,0,0,1.8546743,90.91084,56.95098171552913,23.598774287649157
1311,6640.6953,1507.6008,-6.9142427,0.072096,0,0,1.886008,99.66287,56.57741752393396,23.59626889736699
1312,1030.6573,1524.1676,-10.774512,0.008288906,0,0,1.763004,83.34222,57.52465121931174,23.59778835990677
1313,629.7275,1508.5845,-7.1741576,0.0681401,0,0,1.475691,81.900314,57.59232638830136,23.595082922368164
1314,1535.1565,1511349,-7.680546,0.07402372,0,0,2.4324336,84.385574,57.43946600514273,23.596134014911932
1315,1702.6603,1511.7692,-7.1194315,0.075023055,0,0,1.6805354,84.41392,57.41118583045729,23.596297954043386
1316,478.59866,1517.7471,-9.964005,0.0123235285,0,0,1.8643136,81.26643,57.6178484643479,23.596381862177648
1317,367.25052,1509.5472,-6.7539425,0.085565574,0,0,1.9323254,80.85277,57.636639061093526,23.595023197695483
1318,6536.6836,1513087,-8.236183,0.034473028,0,0,1.7162547,100.76929,56.59497750195333,23.597150648285563
1319,5176.7383,1517.0688,-9.264461,0.01825007,0,0,1.820924,94.18201,56.82460219569913,23.5980154016436
1320,6987.5913,1515.7374,-7.6604147,0.051240865,0,0,1.9166611,99.00287,56.51884274366964,23.597403774782602
720,2416.2998,1616.5566,-15.84982232574463,0.0022502188,0,0,1.7018406,6.9577727,57.290855861155556,23.61284796697588
1322,534.3465,1517.2529,-8.107918,0.03866421,0,0,1.9323024,81.59042,57.60843647605449,23.596349669176284
1323,4838731,1521.2467,-8.777181,0.041464336,0,0,5.159098,98.9349,56.88167519919005,23.598671252664786
1324,3323.2876,1515.6364,-7.200261,0.067635864,0,0,2.0890245,86.14685,57.13755743188996,23.59758907681974
1325,9222285,1535.14,-11.078233,0.0071367626,0,0,1.8041465,89.528336,56.1415312866796,23.599080042248403
1326,9163152,1518.4963,-7.1414084,0.07193443,0,0,1.7691119,89.518684,56.1515292208496,23.596551874012782
1327,7848078,1525.0131,-8.547478,0.028891921,0,0,1.9102842,91.55114,56.373551522975525,23.598436360477884
1328,2322.6665,1525.4718,-8.542343,0.029209279,0,0,1.7908047,85.04547,57.30651212682285,23.5987396898238
1329,6431.6846,1520.5383,-7.1940393,0.067886315,0,0,1.8819191,101.777466,56.61270381635898,23.59833476885879
1330,8634324,1544.1056,-11.862352,0.004886785,0,0,1.7731365,90.944664,56.24079029384529,23.60090430965319
1331,7837.9326,1557.1934,-12.815877,0.0031113566,0,0,1.838833,91.93961,56.375244932643675,23.60342079660305
1332,2097.6567,1530.5345,-7.741016,0.050935272,0,0,0.84183764,84.89527,57.344506201094035,23.599414368467166
1333,5634573,1529.3732,-8.388176,0.03117145,0,0,3.9728856,95.29977,56.74729453963874,23.59987317093094
1334,2349.5076,1550.4279,-11.684467,0.0053397515,0,0,4.7261004,85.53469,57.301992881459476,23.602613245778123
1335,777.43616,1533444,-8.031405,0.062387332,0,0,3.4637492,82.40609,57.56741018974247,23.599040936916367
1336,7997.1265,1531.1436,-7.8628483,0.04735196,0,0,1.8855138,91.27366,56.34838236555506,23.599301408661294
1337,2472.4214,1537363,-9.895143,0.012997592,0,0,2.1013222,85.7217,57.28123262834126,23.600646699005473
1338,5450775,1547.0314,-11.262566,0.006521815,0,0,1.5902636,94.61309,56.77832729250374,23.602628411629485
1339,514.9729,1534.5251,-8.529859,0.028215557,0,0,1.6249675,81.45217,57.61172244315571,23.59900657856842
1340,7869252,1543.2716,-10.180022,0.011208382,0,0,1.8447188,91.68124,56.36996530607452,23.60124968620737
1341,2768.1833,1533.0535,-8.541172,0.028608207,0,0,1.9915674,85.081474,57.23129200588838,23.600100559823886
1342,2478659,1534181,-7.050804,0.09485581,0,0,1.6380296,85.649864,57.280177905049754,23.600157083059695
1343,3813.2056,1531353,-6.4992757,0.11854388,0,0,1.8938572,87.3069,57.0548388311396,23.60013591204958
1344,9447751,1533.8203,-7.5609455,0.06443172,0,0,1.8477964,91.200966,56.10346818261618,23.598691508635184
1345,2012.2888,1537.7108,-9.157344,0.01961763,0,0,1.6700318,84.66439,57.358924068978375,23.600481041211314
1346,8153.6567,1536.2054,-7.0318413,0.075631425,0,0,1.5039492,90.60317,56.3219505852977,23.599992556882373
1347,1714.8726,1536122,-7.349934,0.08177632,0,0,2.1836212,84.53047,57.40913949917287,23.600072793763033
1348,3648.66,1551573,-11.234659,0.006617212,0,0,1.5046817,87.15515,57.08262771014181,23.603230661654862
1349,5254349,1536.6141,-7.7745447,0.048227675,0,0,1.8288018,94.00996,56.81149600973792,23.601034449514366
1350,1531.1372,1540.6553,-8.584787,0.02727285,0,0,1.6438113,84.65452,57.44016439665436,23.60066577916743
1351,4486065,1543.6743,-10.2068615,0.011013454,0,0,1.6257397,92.134735,56.941225261087304,23.60212895726369
1352,8038933,1538.0044,-7.910608,0.040957473,0,0,1.8159792,91.181656,56.341319377400445,23.60033875736189
1353,1435358,1559.0378,-11.719842,0.005215932,0,0,1.6877908,84.732445,57.456348466684574,23.603450937211488
1354,1023.26337,1547.1663,-9.994018,0.012320268,0,0,1.8458711,83.42001,57.52591747097144,23.601341438354613
1355,654.1197,1537.5566,-6.842969,0.09778182,0,0,1.8796841,81.94229,57.588233149311534,23.599584057401845
1356,5858.3306,1552.5703,-10.521291,0.009367311,0,0,1.7447702,99.73129,56.709507793036664,23.603425919106744
1358,1913.2295,1562.8396,-11.828601,0.0049538724,0,0,1.692743,84.811386,57.37566459060153,23.604316656518296
1359,8561653,1545.2294,-9.056759,0.020728154,0,0,1.8064771,90.75046,56.253058812969854,23.60112783376096
1360,8011.7754,1548.6376,-10.221068,0.010945497,0,0,1.7323006,91.261734,56.34589787417281,23.601999632862267
1361,2951116,1542.7751,-7.7499394,0.046558782,0,0,1.7721698,85.07205,57.20040784801535,23.601671375931662
1362,377.60385,1546.9652,-8.961333,0.021847166,0,0,1.7930532,80.85277,57.6349252634341,23.600820660214037
1363,4047.1265,1545.0969,-8.145865,0.035022847,0,0,1.7869041,87.69529,57.01534290061203,23.60230191866201
1364,4570.1494,1550.8596,-9.813997,0.027802302,2,0,9.967841,96.63629,56.927027435295,23.60324572144933
1365,1241.0642,1550.0994,-9.321967,0.017808476,0,0,1.7384366,84.1989,57.4891467926782,23.6019432503672
1366,4551702,1546.0044,-9.007991,0.035430886,2,0,5.0986357,95.25699,56.93014205911637,23.602493507421862
1367,9320918,1554.5797,-8.426352,0.035891585,0,0,3.99066,89.71279,56.12486185665029,23.602008071200725
1368,3633261,1546.8519,-7.53392,0.055670764,0,0,1.7055259,87.13506,57.08522673120704,23.602496785770114
1369,3182.3916,1563.0403,-11.285591,0.006448778,0,0,1.8347236,85.81817,57.161363417676135,23.604882364646464
1370,8486075,1553.1056,-8.775446,0.024049912,0,0,1.675686,90.75688,56.265813380850865,23.60239701951885
1371,3787.8818,1561.7826,-11.106042,0.0070234635,0,0,1.7634419,87.335045,57.05912141925807,23.60483922853699
1372,3028.8015,1548477,-6.7835593,0.10314101,0,0,1.8653485,85.29903,57.18729263450921,23.602580044636376
1373,4577.2,1552583,-9.117653,0.03426236,3,0,5.9243865,97.193954,56.925836962415175,23.60351274143888
1374,531042,1552.9305,-7.7763934,0.044425733,0,0,1.822809,81.5169,57.60902572021237,23.60186681758582
1375,3083.8206,1553.2292,-8.103053,0.036744826,0,0,1.7081048,85.48328,57.178004240387224,23.603333379124873
1376,2852.5227,1554.2482,-7.8282704,0.04335671,0,0,1.6836431,85.13877,57.21706005133993,23.60341133980014
1377,8721623,1592.2543,-13.240171,0.0025521792,0,0,1.7848995,91.848366,56.22601320071349,23.608292727574273
1378,3411.1338,1569.6781,-11.083284,0.0071246796,0,0,1.6709455,86.61801,57.12274065833009,23.60597447203385
1379,3342.7725,1575.6742,-10.074054,0.023951547,0,0,7.422989,86.62999,57.13428592015554,23.60688377256206
1380,6040.4263,1555.7728,-6.882722,0.087854154,0,0,1.8937252,101.18868,56.6787589075473,23.603885033304145
1381,3964084,1556.6359,-7.597977,0.048360612,0,0,1.7532971,87.38896,57.02936717599222,23.604074391596146
1382,5174.8745,1556.5576,-7.491207,0.056082983,0,0,1.7164438,94.508194,56.82491433184845,23.60412540851672
1383,1883.9388,1565.5972,-9.825573,0.013622137,0,0,1.869582,84.841125,57.38061190739896,23.60472747908373
1384,7771.83,1560184,-7.2088804,0.06819719,0,0,2.6601634,92.48476,56.38640432416903,23.60391911146931
1385,8136576,1561.2699,-7.8048778,0.04621334,0,0,1.378618,90.75146,56.32481771550094,23.603880726092356
1386,1557746,1571.4557,-10.631394,0.008881963,0,0,1.689684,84.872246,57.435692414625365,23.60544723172134
1387,4458.5156,1579.0839,-10.987784,0.0074685346,0,0,1.7384814,91.67139,56.94587995850997,23.60760578815591
1388,2769.8687,1563.4,-7.499362,0.056279257,0,0,1.8355393,85.17845,57.231020280957836,23.604796499647037
1389,1968.2162,1567.3248,-8.083903,0.03650234,0,0,1.8734323,84.8233,57.36638282891948,23.605039865502906
1390,6642.1294,1564.5137,-7.660244,0.048891906,0,0,1.607886,100.38681,56.577154703283405,23.605074165661836
1391,7333.3535,1567.7714,-7.9135647,0.044405323,0,0,1.6612934,96.51956,56.46043696300407,23.605309002900082
1392,1245.4641,1584.2795,-11.539442,0.0056871492,0,0,1.6842158,84.64414,57.48842898518954,23.607234395095972
1393,8249642,1569.4087,-7.2525578,0.07519931,0,0,1.9595665,90.388245,56.305721768420725,23.60507102747509
1394,5895949,1568.7847,-7.91392,0.044436246,0,0,1.7416027,100.18321,56.70315216390332,23.605927654048596
1395,2114.3455,1577.0767,-9.573363,0.01533413,0,0,1.6665869,85.078545,57.34171433622468,23.606623741139785
1396,3666.2397,1570.0154,-7.847229,0.043798782,0,0,1.7438889,87.182976,57.079663699643184,23.606087980366535
1397,5518627,1572.3625,-7.6593585,0.048871234,0,0,1.7745711,94.77209,56.76686656048126,23.60653996296191
1398,1204.0195,1577073,-9.365057,0.016923256,0,0,1.5988365,84.49091,57.495421367133645,23.606091938757324
1399,8661357,1580.1433,-9.765967,0.014125606,0,0,1.695623,91.26188,56.23619816728025,23.606461193645643
1400,1876.7949,1583.0698,-10.157121,0.011320392,3,0,1.7295113,84.98498,57.38182873892559,23.607426970398294
1401,8422673,1578.5293,-7.924458,0.044424504,0,0,1.8494487,90.82185,56.27649983411032,23.606372157318987
1402,3669474,1584033,-7.880386,0.07219193,0,0,5.6391454,87.281876,57.07912093901634,23.60825754309442
1403,8204782,1573.6031,-6.9322624,0.08205296,0,0,1.509599,90.46472,56.313293246443266,23.605747617197554
1404,3063.7664,1577.1038,-7.4536595,0.060479492,0,0,1.6912183,85.416824,57.18139913754731,23.60702079260491
746,9418716,1629.1168,-13.732386870422364,0.0060128514,0,0,1.8181744,7.531456,56.10838324175683,23.613432236697232
1406,7985588,1578.25,-7.943918,0.04317369,0,0,1.6198516,91.3683,56.35030056485338,23.60659625747297
240,5669.1284,1584.1256,-11.89712287399292,0.051863957,0,0,1.4389446,-0.6535369,56.74544807987454,23.611094823628317
1408,8987306,1596861,-11.6502905,0.005409732,0,0,1.7010205,91.1199,56.181150665541395,23.608811399903782
1409,7275.0166,1584.1862,-9.458393,0.016201021,0,0,1.6303959,96.78017,56.47027927861793,23.60787481410064
1410,8751809,1579.0199,-7.0214963,0.0818275,0,0,1.7497383,92.00436,56.22092711411208,23.60622377361396
1411,4204.9497,1577.4991,-7.2037807,0.07052398,0,0,1.9139545,88.68301,56.9886977888202,23.607336353873965
1412,3964.7476,1580.9811,-7.183581,0.06506147,0,0,1.5640275,87.46627,57.029259546755064,23.607841320161448
1413,493.16458,1600.1008,-11.615575,0.0054836636,0,0,1.8097054,81.34357,57.615462417290146,23.60913462869935
1414,1878.8433,1586.4799,-9.4369755,0.016802097,3,0,1.8623513,85.00325,57.381484938407546,23.607955689728406
1415,2873.5557,1592491,-9.707653,0.014410712,0,0,0.7943182,85.312126,57.21352399003039,23.609336034879853
1416,8815.68,1589.9944,-9.545152,0.01573245,0,0,1.7154546,92.4252,56.210134186278026,23.607875867557873
1417,3639.7588,1585.0425,-7.8811483,0.041831356,0,0,1.6888549,87.20925,57.08413899179056,23.608407236701627
748,3364.7224,1642896,-14.13994054321289,0.0049815634,0,0,1.5288041,7.05237,57.13070691097568,23.617263676950397
1419,292.36508,1598.6136,-10.311882,0.010645016,0,0,1.9363323,82.99164,57.649363805766534,23.608740926002937
240,5669.1284,1584.1256,-11.89712287399292,0.051863957,0,0,1.4389446,-0.6535369,56.74544807987454,23.611094823628317
757,7328.8975,1668854,-15.120029730834961,0.0031611102,0,0,1.6595013,8.167541,56.46124201417371,23.620923749182303
1422,6562013,1594.0724,-9.36659,0.017280804,0,0,1.5558287,101.32139,56.59067257292787,23.609673139339687
1423,7470234,1594.7079,-8.545271,0.027289845,0,0,1.7200426,95.009315,56.43731017426705,23.60941300657495
263,3744.8413,1751.13,-16.74657823059082,0.005024965,0,0,1.4091821,-0.722498,57.07046232940479,23.63670487302278
1425,4638.0005,1594.5957,-9.207655,0.033636138,2,0,7.3435054,109.49697,56.91557219475056,23.610015928205176
1426,4506.5054,1596.8624,-9.056148,0.020750647,0,0,1.7873745,92.58538,56.93777747984907,23.6103598468409
1427,5982.4604,1594.1637,-6.9283323,0.08511087,0,0,2.0273342,101.15337,56.688538046406585,23.609837293865734
1428,8774177,1595.9379,-7.8555026,0.04260265,0,0,1.7521957,92.21429,56.217136916746504,23.608825278095892
1429,4613.7954,1596.9978,-8.190735,0.053963967,0,0,3.783613,104.78189,56.91965968413376,23.610386563916972
1430,6657.1123,1598.0529,-8.198683,0.03385188,0,0,1.7202488,100.693855,56.57461242840127,23.610258537196604
1431,7707972,1601554,-8.955099,0.02171872,0,0,1.640761,92.60759,56.39716261534547,23.610353507386417
1432,5781231,1606.8773,-9.893739,0.012934959,0,0,1.5808108,98.83134,56.72251638357779,23.611842146246936
1433,7067.1533,1605.0608,-9.092804,0.020394994,0,0,1.648198,99.31709,56.50536905053487,23.611192505759035
1434,4863239,1599.9803,-7.706058,0.048095584,0,0,1.6387544,99.89101,56.877536887258735,23.610853362650843
1435,1942.4623,1603.3438,-8.857947,0.023811305,0,0,1.8286512,85.04296,57.370752685620296,23.610599067809982
1436,5997.4443,1612.1799,-10.531732,0.009343885,0,0,1.948178,101.509415,56.686003656948834,23.612621745753504
1437,545.70966,1615.1669,-10.46963,0.0096132895,0,0,1.7766355,81.49296,57.60660388086797,23.611507156755735
1438,6691.5493,1609542,-8.756392,0.024808345,0,0,1.4056559,100.58896,56.56879298775545,23.61202474258759
1439,4142.6177,1608.7565,-6.8067207,0.09014791,0,0,1.9192936,88.31528,56.99922787265926,23.612164910012737
1440,681.2735,1611.3527,-7.55896,0.04983264,0,0,1.8038602,81.841194,57.58371139512758,23.611022057329166
1441,4878.1904,1611.1558,-7.6206074,0.046302672,0,0,1.6409205,99.15531,56.87501190247947,23.612582446077866
1442,5525116,1634.8472,-12.0879345,0.0043819225,0,0,1.614925,94.62133,56.76576227770543,23.616207129748954
771,7809.6323,1670.64,-13.936124129333496,0.005466744,0,0,1.6501431,7.5692744,56.380058251548434,23.620961645176404
1444,9280429,1614.2201,-6.5684395,0.11742952,0,0,3.247889,90.213646,56.13164405453744,23.611268040426598
1445,8697804,1616233,-7.1818905,0.068377495,0,0,1.7065266,91.71746,56.230016317704504,23.612019379543543
1446,7907.4404,1616.8059,-7.225235,0.07233845,0,0,1.771586,91.96227,56.363471792400354,23.612605722692074
1447,3928.3333,1616.3464,-7.179197,0.07373999,0,0,1.5471367,87.4625,57.03541525739984,23.613307182322586
1448,1213.5994,1633.1139,-10.919778,0.0076984745,0,0,1.6791855,85.00127,57.4938453737232,23.614768787181692
1449,7668963,1620.9677,-7.778383,0.04458849,0,0,1.6624337,92.764206,56.403738452212856,23.613377400775345
1450,5427996,1620.9528,-6.7918987,0.09273842,0,0,1.5850441,94.38709,56.78216497756178,23.614068347257838
1451,2344.0789,1621.2183,-8.258293,0.03285588,0,0,1.7363538,85.94727,57.30294566126716,23.61356355933499
1452,2280.6377,1624.6636,-8.893027,0.023030069,0,0,1.6392223,85.45255,57.313660298954964,23.61406714287862
1453,2374.9375,1644.0343,-11.349267,0.0062481486,0,0,1.8602644,86.31026,57.29774624981203,23.617107760545487
1454,8412127,1629.2821,-8.636809,0.026746089,0,0,1.6395102,90.801544,56.27824371890017,23.614231344924878
1455,874.42737,1635.4846,-9.534638,0.0158853,0,0,5.060437,82.74406,57.5511176682367,23.61489945571687
1456,7226.5293,1628273,-6.6623793,0.08900386,0,0,2.2604716,97.6101,56.47844538541288,23.614717227493163
1457,4046.5837,1655.0999,-12.15267,0.0042568897,0,0,1.5889946,88.16722,57.01545262331286,23.619322060983695
1458,4584.6396,1648864,-10.340447,0.012709506,0,0,2.605659,97.71514,56.924586005403306,23.618410251385725
1459,722.6344,1630.8212,-7.3032227,0.07146304,0,0,1.7179998,81.95969,57.57674416774468,23.614065483701964
1460,7111.4893,1634.4781,-9.024086,0.021259703,0,0,1.080321,98.95723,56.49786893038756,23.615725949752367
1461,4161.85,1629.6554,-7.0113344,0.10781735,0,0,3.4209664,88.46871,56.9959830634755,23.615400972085684
1462,2200.83,1635.4177,-8.691357,0.026144223,0,0,1.7538452,85.13029,57.32714267137345,23.615692922030977
1463,9256622,1636.1523,-8.401455,0.047535155,0,0,2.825538,90.43794,56.1356438927109,23.614680419094423
1464,2839.6077,1648.0513,-10.688606,0.008657852,0,0,1.7786064,85.607704,57.219279255294936,23.61792009558527
1465,4442331,1637.6624,-8.136936,0.037873004,0,0,1.743665,90.963455,56.94861787211381,23.616668181240893
1466,1104.8392,1635.7887,-8.021842,0.040830024,0,0,1.8037266,84.05058,57.512212085390765,23.615109199937866
1467,2934.8066,1638.8594,-9.455221,0.016212512,0,0,1.592617,85.46967,57.20319919137747,23.616532115814394
1468,4871.3813,1633.6453,-8.37181,0.048036706,0,0,3.9605088,99.570015,56.87616167829533,23.61606217098977
1469,6006.33,1645173,-9.392482,0.017308757,0,0,1.8104889,102.14571,56.68449534495293,23.617724720938483
1470,1260.8025,1643.4677,-9.695086,0.01451199,0,0,1.6705804,85.40082,57.485882424486064,23.61640188765894
1471,8883149,1639.0022,-7.0412326,0.07647609,0,0,1.8346214,92.26286,56.198702179024025,23.615408890363284
1472,1399.3451,1640.3282,-7.143657,0.074992105,0,0,1.762171,85.42216,57.462486086916904,23.61600537596484
1473,6346399,1639.4205,-8.273231,0.0460994,1,0,3.4353676,109.525276,56.62706808674094,23.61675258488284
1474,8939684,1657.5958,-11.1980095,0.0067357873,0,0,1.8216228,92.03134,56.18914093187893,23.618243703401255
1475,4904.6294,1641.7975,-7.3181653,0.07648243,1,0,2.107642,98.27612,56.87054683861134,23.617323331246457
1476,1428.9458,1646.6646,-8.700223,0.02572658,0,0,1.6769437,85.404686,57.457492174049705,23.617004328548553
1477,4703.0,1664.6952,99.0,99.0,0,0,5.6805735,107.5986,56.904598061131196,23.620864308657996
1478,4255623,1655.8317,-10.744714,0.008441394,0,0,1.6796705,88.74246,56.98015047103269,23.61946217597165
1479,8040.8228,1648.4086,-7.835279,0.043704912,0,0,1.8161603,91.396515,56.340928802123706,23.617419248076146
1480,2232.2483,1651465,-9.16754,0.019601068,0,0,1.7051806,85.279236,57.32184579277839,23.618190925903995
1481,4572.0625,1653.3766,-8.779839,0.04518194,1,0,6.4619837,96.07319,56.92671025937653,23.61910782382028
1482,7964783,1649.3002,-8.288291,0.03271968,0,0,1.7570748,91.79347,56.353768528640835,23.617600930827457
1483,5991696,1651052,-8.109738,0.03897556,0,0,1.791357,101.74631,56.686965383078295,23.61863743031913
1484,6136.2466,1654.6766,-9.199492,0.020469304,0,0,1.516396,108.26593,56.66255321626191,23.61916630930945
1485,627.9178,1661055,-8.5089855,0.027720585,0,0,1.6004102,81.67531,57.59276292896935,23.618670779718574
1486,3535.8337,1658.1459,-8.753864,0.024523316,0,0,1.6615379,87.17932,57.10170764895282,23.619694069785545
1487,6831.3604,1673.4462,-11.407423,0.0060769343,0,0,2.9459543,100.39579,56.54515819312953,23.62186352171696
1488,2750.1897,1658.8536,-8.462728,0.031013744,0,0,1.7551059,85.554276,57.234384030981175,23.619557813228557
1489,4905.9346,2056.5828,99.0,99.0,3,0,58.919567,108.749725,56.87032219063548,23.681501945828686
